Order Number,Order Date,Item Name,Quantity,Product Price,Total products
9168,13/04/2018 17:58,Mushroom Rice,1,3.95,7
9167,13/04/2018 17:37,Onion Bhajee,1,3.95,12
9166,13/04/2018 17:33,Onion Bhajee,1,3.95,14
9165,13/04/2018 17:31,Garlic Rice,1,3.95,11
9160,11/04/2018 19:15,Meat Samosa,1,3.95,7
9158,11/04/2018 18:46,Mushroom Rice,2,3.95,5
9156,11/04/2018 16:36,Egg Rice,1,3.95,3
9153,10/04/2018 18:54,Vegetable Rice,1,3.95,8
9153,10/04/2018 18:54,Onion Bhajee,1,3.95,8
9149,10/04/2018 17:48,French Fries,1,3.95,8
9149,10/04/2018 17:48,Special Fried Rice,1,3.95,8
9143,08/04/2018 21:37,Vegetable Rice,1,3.95,4
9142,08/04/2018 21:34,Vegetable Rice,1,3.95,4
9135,08/04/2018 18:37,Egg Paratha,1,3.95,5
9133,08/04/2018 17:31,Special Fried Rice,1,3.95,12
9131,08/04/2018 17:23,Special Fried Rice,1,3.95,11
9130,08/04/2018 17:23,Onion Bhajee,1,3.95,7
9127,07/04/2018 21:33,Garlic Rice,1,3.95,6
9124,07/04/2018 20:09,French Fries,1,3.95,6
9124,07/04/2018 20:09,Korma Sauce,1,3.95,6
9124,07/04/2018 20:09,Mushroom Rice,1,3.95,6
9122,07/04/2018 19:54,Onion Bhajee,1,3.95,6
9121,07/04/2018 19:50,Onion Bhajee,1,3.95,8
9121,07/04/2018 19:50,Onion Rice,1,3.95,8
9121,07/04/2018 19:50,Special Fried Rice,1,3.95,8
9120,07/04/2018 19:44,Onion Bhajee,1,3.95,7
9120,07/04/2018 19:44,Meat Samosa,1,3.95,7
9116,07/04/2018 18:31,Madras Sauce,1,3.95,6
9116,07/04/2018 18:31,Mushroom Rice,1,3.95,6
9115,07/04/2018 18:26,Madras Sauce,1,3.95,7
9115,07/04/2018 18:26,Mushroom Rice,1,3.95,7
9114,07/04/2018 18:14,Meat Samosa,1,3.95,5
9113,07/04/2018 18:10,Meat Samosa,1,3.95,5
9112,07/04/2018 18:09,Meat Samosa,1,3.95,5
9109,07/04/2018 18:04,Onion Bhajee,1,3.95,6
9109,07/04/2018 18:04,Mushroom Rice,1,3.95,6
9109,07/04/2018 18:04,French Fries,1,3.95,6
9108,07/04/2018 17:44,Keema Rice,1,3.95,4
9108,07/04/2018 17:44,Onion Bhajee,1,3.95,4
9106,07/04/2018 17:26,Egg Rice,1,3.95,5
9106,07/04/2018 17:26,Vegetable Rice,1,3.95,5
9106,07/04/2018 17:26,Masala Sauce,1,3.95,5
9103,06/04/2018 19:53,Onion Bhajee,1,3.95,8
9103,06/04/2018 19:53,Garlic Rice,1,3.95,8
9102,06/04/2018 19:17,Special Fried Rice,1,3.95,6
9101,06/04/2018 18:59,Onion Bhajee,1,3.95,5
9100,06/04/2018 18:56,Onion Bhajee,1,3.95,11
9098,06/04/2018 18:23,Mushroom Rice,1,3.95,10
9098,06/04/2018 18:23,Madras Sauce,1,3.95,10
9097,06/04/2018 18:11,Onion Bhajee,2,3.95,14
9097,06/04/2018 18:11,Masala Sauce,2,3.95,14
9097,06/04/2018 18:11,Onion Rice,1,3.95,14
9093,06/04/2018 17:27,French Fries,1,3.95,4
9091,05/04/2018 21:18,Onion Bhajee,1,3.95,7
9088,05/04/2018 20:11,Onion Bhajee,1,3.95,4
9087,05/04/2018 20:03,Meat Samosa,1,3.95,4
9085,05/04/2018 19:27,French Fries,1,3.95,4
9084,05/04/2018 19:24,French Fries,1,3.95,4
9083,05/04/2018 18:46,Meat Samosa,1,3.95,7
9082,05/04/2018 18:57,Mushroom Rice,1,3.95,8
9080,04/04/2018 20:10,Egg Rice,1,3.95,6
9078,04/04/2018 18:10,Mushroom Rice,1,3.95,5
9076,04/04/2018 12:04,Korma Sauce,1,3.95,6
9076,04/04/2018 12:04,Egg Rice,1,3.95,6
9075,03/04/2018 21:08,Mushroom Rice,1,3.95,7
9073,03/04/2018 18:42,Saag Rice,1,3.95,4
9072,03/04/2018 18:27,Onion Bhajee,1,3.95,9
9070,02/04/2018 22:02,Special Fried Rice,1,3.95,5
9067,02/04/2018 18:51,Mushroom Rice,2,3.95,7
9064,02/04/2018 18:06,Onion Bhajee,1,3.95,5
9064,02/04/2018 18:06,Onion Rice,1,3.95,5
9062,02/04/2018 17:21,Onion Bhajee,1,3.95,3
9057,01/04/2018 19:13,Meat Samosa,1,3.95,5
9056,01/04/2018 18:51,Vegetable Rice,1,3.95,6
9052,01/04/2018 16:27,Garlic Rice,1,3.95,7
9052,01/04/2018 16:27,Onion Bhajee,1,3.95,7
9049,31/03/2018 21:01,Vegetable Rice,1,3.95,2
9046,31/03/2018 20:20,Mushroom Rice,1,3.95,6
9045,31/03/2018 19:58,Onion Bhajee,1,3.95,9
9040,31/03/2018 19:00,Onion Rice,1,3.95,5
9040,31/03/2018 19:00,Onion Bhajee,1,3.95,5
9036,31/03/2018 18:13,Meat Samosa,1,3.95,9
9036,31/03/2018 18:13,Onion Bhajee,1,3.95,9
9036,31/03/2018 18:13,Mushroom Rice,1,3.95,9
9035,31/03/2018 18:03,Meat Samosa,1,3.95,5
9032,31/03/2018 16:43,Masala Sauce,1,3.95,3
9032,31/03/2018 16:43,Stuffed Paratha,1,3.95,3
9025,30/03/2018 18:32,Onion Bhajee,1,3.95,5
9025,30/03/2018 18:32,Special Fried Rice,1,3.95,5
9024,30/03/2018 18:31,Egg Rice,1,3.95,5
9023,30/03/2018 18:21,Onion Bhajee,2,3.95,11
9023,30/03/2018 18:21,French Fries,1,3.95,11
9022,30/03/2018 18:15,Meat Samosa,1,3.95,5
9020,30/03/2018 17:41,Vegetable Rice,1,3.95,9
9018,30/03/2018 13:26,Meat Samosa,1,3.95,3
9011,29/03/2018 19:41,Meat Samosa,1,3.95,7
9009,29/03/2018 18:48,Mushroom Rice,1,3.95,5
9008,29/03/2018 18:32,Meat Samosa,1,3.95,6
9008,29/03/2018 18:32,Egg Rice,1,3.95,6
9006,29/03/2018 18:17,Onion Bhajee,1,3.95,8
9005,29/03/2018 17:53,Onion Bhajee,1,3.95,6
9005,29/03/2018 17:53,Mushroom Rice,1,3.95,6
9004,29/03/2018 16:23,Onion Bhajee,1,3.95,6
9001,28/03/2018 21:53,French Fries,1,3.95,8
9001,28/03/2018 21:53,Masala Sauce,1,3.95,8
8999,28/03/2018 20:25,Onion Bhajee,1,3.95,6
8999,28/03/2018 20:25,Onion Rice,1,3.95,6
8997,28/03/2018 19:38,Onion Rice,2,3.95,6
8985,27/03/2018 18:49,Meat Samosa,1,3.95,5
8983,26/03/2018 21:11,Onion Bhajee,2,3.95,7
8982,26/03/2018 20:08,Onion Rice,1,3.95,9
8980,26/03/2018 19:49,Curry Sauce,1,3.95,12
8980,26/03/2018 19:49,Egg Rice,1,3.95,12
8980,26/03/2018 19:49,Meat Samosa,2,3.95,12
8978,26/03/2018 19:30,Onion Bhajee,1,3.95,8
8977,26/03/2018 19:22,Onion Bhajee,1,3.95,6
8976,26/03/2018 18:41,Lemon Rice,1,3.95,5
8975,25/03/2018 20:27,Vegetable Rice,1,3.95,6
8975,25/03/2018 20:27,Meat Samosa,1,3.95,6
8970,24/03/2018 19:48,Onion Bhajee,1,3.95,7
8969,24/03/2018 19:46,Onion Bhajee,1,3.95,8
8968,24/03/2018 19:35,Onion Bhajee,1,3.95,6
8968,24/03/2018 19:35,Korma Sauce,1,3.95,6
8965,24/03/2018 18:51,Mushroom Rice,1,3.95,6
8964,24/03/2018 18:43,Meat Samosa,1,3.95,6
8963,24/03/2018 18:39,Meat Samosa,1,3.95,6
8961,24/03/2018 18:37,Saag Rice,1,3.95,7
8958,24/03/2018 17:40,Onion Bhajee,1,3.95,4
8956,24/03/2018 17:31,Mushroom Rice,2,3.95,7
8955,24/03/2018 17:19,French Fries,1,3.95,7
8955,24/03/2018 17:19,Curry Sauce,1,3.95,7
8954,24/03/2018 17:13,Meat Samosa,1,3.95,8
8954,24/03/2018 17:13,Korma Sauce,1,3.95,8
8954,24/03/2018 17:13,Onion Rice,1,3.95,8
8953,23/03/2018 20:22,Onion Bhajee,2,3.95,10
8951,23/03/2018 18:38,Keema Rice,1,3.95,7
8950,23/03/2018 18:01,French Fries,1,3.95,4
8949,23/03/2018 17:45,Onion Bhajee,1,3.95,5
8943,22/03/2018 18:51,Bengal Salad,1,3.95,4
8942,22/03/2018 19:04,Mushroom Rice,1,3.95,8
8938,22/03/2018 18:03,Special Fried Rice,1,3.95,6
8937,22/03/2018 18:02,Onion Bhajee,1,3.95,4
8936,22/03/2018 17:51,Onion Bhajee,1,3.95,4
8933,22/03/2018 12:32,Onion Rice,1,3.95,6
8930,21/03/2018 18:36,Onion Bhajee,1,3.95,5
8926,20/03/2018 21:13,Onion Bhajee,1,3.95,4
8924,20/03/2018 19:48,Lemon Rice,1,3.95,4
8922,20/03/2018 18:12,Keema Rice,2,3.95,4
8920,19/03/2018 21:15,Egg Rice,1,3.95,3
8918,19/03/2018 20:08,Onion Bhajee,1,3.95,7
8918,19/03/2018 20:08,Curry Sauce,1,3.95,7
8916,19/03/2018 19:11,Meat Samosa,1,3.95,6
8914,19/03/2018 18:15,Meat Samosa,1,3.95,8
8913,19/03/2018 18:16,Meat Samosa,1,3.95,7
8912,19/03/2018 18:11,Meat Samosa,1,3.95,8
8911,19/03/2018 18:08,Meat Samosa,1,3.95,9
8910,19/03/2018 17:39,Egg Rice,1,3.95,5
8910,19/03/2018 17:39,Vegetable Rice,1,3.95,5
8907,18/03/2018 19:57,Special Fried Rice,1,3.95,3
8906,18/03/2018 19:58,Egg Rice,1,3.95,4
8903,18/03/2018 19:22,Meat Samosa,1,3.95,5
8900,18/03/2018 17:50,Mushroom Rice,1,3.95,8
8899,18/03/2018 17:49,Meat Samosa,1,3.95,7
8899,18/03/2018 17:49,Korma Sauce,1,3.95,7
8898,18/03/2018 15:57,Mushroom Rice,1,3.95,4
8897,18/03/2018 14:56,Onion Bhajee,1,3.95,8
8897,18/03/2018 14:56,Keema Rice,1,3.95,8
8896,18/03/2018 13:53,Mushroom Rice,1,3.95,8
8894,17/03/2018 19:58,Mushroom Rice,2,3.95,12
8890,17/03/2018 19:28,Onion Bhajee,1,3.95,6
8887,17/03/2018 19:04,Onion Bhajee,1,3.95,6
8887,17/03/2018 19:04,Mushroom Rice,1,3.95,6
8886,17/03/2018 18:35,Mushroom Rice,2,3.95,7
8885,17/03/2018 18:19,Onion Bhajee,1,3.95,9
8885,17/03/2018 18:19,Mushroom Rice,1,3.95,9
8884,17/03/2018 18:18,Onion Bhajee,1,3.95,7
8884,17/03/2018 18:18,Onion Rice,1,3.95,7
8883,17/03/2018 18:13,Vegetable Rice,1,3.95,8
8879,17/03/2018 17:49,Keema Rice,1,3.95,3
8877,17/03/2018 17:28,Curry Sauce,1,3.95,3
8870,16/03/2018 19:50,Masala Sauce,1,3.95,4
8869,16/03/2018 19:40,Onion Bhajee,1,3.95,4
8866,16/03/2018 18:53,Meat Samosa,2,3.95,11
8865,16/03/2018 18:43,Onion Bhajee,1,3.95,5
8861,16/03/2018 17:52,Onion Bhajee,1,3.95,12
8860,16/03/2018 17:46,Onion Bhajee,1,3.95,6
8860,16/03/2018 17:46,Mushroom Rice,1,3.95,6
8858,16/03/2018 17:39,Vindaloo Sauce,1,3.95,5
8857,16/03/2018 16:59,Egg Rice,1,3.95,3
8854,15/03/2018 21:21,Lemon Rice,1,3.95,3
8847,14/03/2018 20:26,Meat Samosa,1,3.95,4
8844,14/03/2018 17:46,Egg Rice,2,3.95,9
8842,14/03/2018 17:42,Egg Rice,2,3.95,8
8837,13/03/2018 17:42,Mushroom Rice,1,3.95,8
8834,13/03/2018 17:19,Special Fried Rice,1,3.95,3
8833,12/03/2018 20:54,Special Fried Rice,1,3.95,4
8823,11/03/2018 20:22,Bengal Salad,1,3.95,14
8822,11/03/2018 19:47,Mushroom Rice,1,3.95,10
8819,11/03/2018 19:17,Onion Bhajee,1,3.95,7
8819,11/03/2018 19:17,Onion Rice,1,3.95,7
8818,11/03/2018 19:02,Onion Bhajee,1,3.95,6
8816,11/03/2018 18:42,Meat Samosa,1,3.95,7
8815,11/03/2018 18:18,Mushroom Rice,1,3.95,4
8815,11/03/2018 18:18,Onion Bhajee,1,3.95,4
8809,11/03/2018 17:27,Masala Sauce,1,3.95,7
8809,11/03/2018 17:27,Egg Rice,2,3.95,7
8808,11/03/2018 17:21,Mushroom Rice,1,3.95,10
8808,11/03/2018 17:21,Onion Bhajee,1,3.95,10
8807,11/03/2018 17:17,Meat Samosa,1,3.95,8
8806,11/03/2018 17:17,Special Fried Rice,1,3.95,3
8801,11/03/2018 12:56,Onion Bhajee,1,3.95,9
8796,10/03/2018 20:06,Bengal Salad,1,3.95,6
8793,10/03/2018 19:37,Onion Bhajee,1,3.95,15
8793,10/03/2018 19:37,French Fries,1,3.95,15
8792,10/03/2018 19:19,Lemon Rice,1,3.95,17
8792,10/03/2018 19:19,Onion Bhajee,2,3.95,17
8792,10/03/2018 19:19,Mushroom Rice,1,3.95,17
8788,09/03/2018 20:44,Onion Bhajee,1,3.95,4
8788,09/03/2018 20:44,Mushroom Rice,1,3.95,4
8787,09/03/2018 19:23,Mushroom Rice,1,3.95,7
8784,09/03/2018 18:57,Keema Rice,1,3.95,5
8781,09/03/2018 18:44,Meat Samosa,1,3.95,5
8781,09/03/2018 18:44,Mushroom Rice,1,3.95,5
8780,09/03/2018 18:44,Garlic Rice,1,3.95,3
8780,09/03/2018 18:44,COBRA (330ML),1,3.95,3
8779,09/03/2018 18:40,Keema Rice,1,3.95,4
8778,09/03/2018 18:33,Mushroom Rice,1,3.95,6
8774,09/03/2018 18:11,Vegetable Rice,1,3.95,11
8772,09/03/2018 18:06,Onion Bhajee,1,3.95,8
8770,09/03/2018 17:59,Special Fried Rice,1,3.95,7
8770,09/03/2018 17:59,Vegetable Rice,1,3.95,7
8769,09/03/2018 17:36,Keema Rice,1,3.95,3
8769,09/03/2018 17:36,Onion Bhajee,1,3.95,3
8768,09/03/2018 17:35,Special Fried Rice,1,3.95,7
8768,09/03/2018 17:35,Onion Bhajee,1,3.95,7
8767,09/03/2018 17:10,Mushroom Rice,1,3.95,4
8765,08/03/2018 19:55,Egg Rice,2,3.95,9
8763,08/03/2018 18:21,Mushroom Rice,1,3.95,6
8760,07/03/2018 13:24,Onion Bhajee,1,3.95,5
8759,06/03/2018 20:16,Vegetable Rice,1,3.95,4
8758,06/03/2018 19:02,Meat Samosa,1,3.95,4
8757,06/03/2018 17:28,French Fries,1,3.95,6
8757,06/03/2018 17:28,Korma Sauce,1,3.95,6
8757,06/03/2018 17:28,Mushroom Rice,1,3.95,6
8752,05/03/2018 19:01,Mushroom Rice,1,3.95,8
8751,05/03/2018 18:26,Stuffed Paratha,1,3.95,11
8750,05/03/2018 17:44,Mushroom Rice,1,3.95,7
8747,04/03/2018 19:32,Stuffed Paratha,1,3.95,6
8745,04/03/2018 18:57,Saag Rice,1,3.95,6
8744,04/03/2018 18:50,Mushroom Rice,1,3.95,9
8739,04/03/2018 13:48,Meat Samosa,1,3.95,4
8739,04/03/2018 13:48,Onion Bhajee,1,3.95,4
8737,03/03/2018 21:59,Lemon Rice,1,3.95,3
8735,03/03/2018 20:09,Vegetable Rice,1,3.95,4
8735,03/03/2018 20:09,Curry Sauce,1,3.95,4
8734,03/03/2018 19:55,Garlic Rice,1,3.95,10
8731,03/03/2018 19:26,Onion Bhajee,1,3.95,8
8730,03/03/2018 19:23,Meat Samosa,1,3.95,13
8729,03/03/2018 19:18,Mushroom Rice,1,3.95,5
8728,03/03/2018 19:07,Onion Bhajee,2,3.95,10
8727,03/03/2018 19:04,Mushroom Rice,1,3.95,6
8726,03/03/2018 18:55,Mushroom Rice,2,3.95,6
8726,03/03/2018 18:55,Stuffed Paratha,1,3.95,6
8724,03/03/2018 18:42,Onion Bhajee,1,3.95,10
8724,03/03/2018 18:42,Mushroom Rice,1,3.95,10
8724,03/03/2018 18:42,Saag Rice,1,3.95,10
8719,03/03/2018 17:33,Onion Bhajee,1,3.95,10
8719,03/03/2018 17:33,Mushroom Rice,2,3.95,10
8718,03/03/2018 16:53,Onion Bhajee,1,3.95,4
8708,02/03/2018 19:54,Special Fried Rice,1,3.95,5
8707,02/03/2018 19:42,Onion Rice,1,3.95,5
8705,02/03/2018 19:14,Lemon Rice,1,3.95,6
8705,02/03/2018 19:14,Saag Rice,1,3.95,6
8704,02/03/2018 19:14,Onion Bhajee,1,3.95,7
8704,02/03/2018 19:14,Meat Samosa,1,3.95,7
8703,02/03/2018 19:15,Dhansak Sauce,1,3.95,9
8701,02/03/2018 19:03,Lemon Rice,1,3.95,6
8701,02/03/2018 19:03,Saag Rice,1,3.95,6
8700,02/03/2018 19:02,Onion Bhajee,2,3.95,12
8700,02/03/2018 19:02,Meat Samosa,1,3.95,12
8700,02/03/2018 19:02,Mushroom Rice,1,3.95,12
8698,02/03/2018 18:56,Saag Rice,1,3.95,6
8698,02/03/2018 18:56,Mushroom Rice,1,3.95,6
8694,02/03/2018 18:14,Mushroom Rice,2,3.95,6
8693,02/03/2018 18:16,Onion Bhajee,2,3.95,7
8693,02/03/2018 18:16,Vindaloo Sauce,1,3.95,7
8692,02/03/2018 18:13,Meat Samosa,2,3.95,7
8690,02/03/2018 17:42,Onion Bhajee,1,3.95,13
8690,02/03/2018 17:42,Mushroom Rice,1,3.95,13
8690,02/03/2018 17:42,Masala Sauce,1,3.95,13
8685,02/03/2018 12:36,Garlic Rice,1,3.95,7
8682,01/03/2018 18:28,COBRA (330ML),1,3.95,7
8680,01/03/2018 18:01,Onion Bhajee,1,3.95,5
8679,01/03/2018 17:26,French Fries,1,3.95,3
8676,28/02/2018 21:04,Meat Samosa,2,3.95,11
8676,28/02/2018 21:04,Onion Bhajee,1,3.95,11
8676,28/02/2018 21:04,Mushroom Rice,1,3.95,11
8676,28/02/2018 21:04,Keema Rice,1,3.95,11
8674,28/02/2018 19:17,Onion Bhajee,2,3.95,9
8673,28/02/2018 18:45,Meat Samosa,1,3.95,8
8673,28/02/2018 18:45,Korma Sauce,1,3.95,8
8673,28/02/2018 18:45,Keema Rice,1,3.95,8
8671,28/02/2018 16:18,Special Fried Rice,1,3.95,6
8670,27/02/2018 19:56,Special Fried Rice,1,3.95,7
8667,27/02/2018 19:04,Special Fried Rice,2,3.95,3
8666,27/02/2018 19:02,Still Water (750ml),1,3.95,6
8665,27/02/2018 19:02,Onion Bhajee,1,3.95,7
8663,27/02/2018 17:45,Vegetable Rice,1,3.95,6
8661,27/02/2018 16:46,Onion Rice,1,3.95,5
8653,26/02/2018 19:18,Onion Rice,1,3.95,5
8652,26/02/2018 18:51,Meat Samosa,1,3.95,7
8652,26/02/2018 18:51,Egg Rice,1,3.95,7
8651,25/02/2018 21:44,Garlic Rice,1,3.95,4
8647,25/02/2018 18:51,Onion Bhajee,1,3.95,7
8645,25/02/2018 18:39,Onion Bhajee,1,3.95,8
8645,25/02/2018 18:39,Onion Rice,1,3.95,8
8642,25/02/2018 16:46,Meat Samosa,1,3.95,10
8642,25/02/2018 16:46,Keema Rice,1,3.95,10
8638,25/02/2018 10:57,Onion Bhajee,1,3.95,1
8635,24/02/2018 22:05,Saag Rice,1,3.95,8
8631,24/02/2018 19:45,Onion Bhajee,1,3.95,7
8631,24/02/2018 19:45,Garlic Rice,1,3.95,7
8631,24/02/2018 19:45,Madras Sauce,1,3.95,7
8628,24/02/2018 18:48,Special Fried Rice,1,3.95,8
8625,24/02/2018 18:25,Mushroom Rice,1,3.95,7
8624,24/02/2018 18:07,Mushroom Rice,1,3.95,8
8623,24/02/2018 18:07,Mushroom Rice,1,3.95,9
8622,24/02/2018 17:57,Onion Bhajee,1,3.95,5
8621,24/02/2018 17:48,Onion Bhajee,1,3.95,7
8621,24/02/2018 17:48,Mushroom Rice,1,3.95,7
8620,24/02/2018 17:49,Onion Bhajee,1,3.95,9
8618,24/02/2018 17:40,Onion Bhajee,1,3.95,4
8618,24/02/2018 17:40,Keema Rice,1,3.95,4
8612,24/02/2018 12:06,Onion Bhajee,1,3.95,4
8611,24/02/2018 11:15,Onion Bhajee,1,3.95,4
8610,24/02/2018 11:14,Onion Bhajee,1,3.95,3
8608,24/02/2018 10:32,Meat Samosa,1,3.95,2
8608,24/02/2018 10:32,Onion Bhajee,1,3.95,2
8605,23/02/2018 20:46,Onion Bhajee,1,3.95,4
8604,23/02/2018 20:11,Meat Samosa,1,3.95,3
8603,23/02/2018 19:55,Mushroom Rice,1,3.95,16
8601,23/02/2018 19:21,Lemon Rice,1,3.95,5
8600,23/02/2018 19:21,Onion Bhajee,2,3.95,6
8600,23/02/2018 19:21,Onion Rice,2,3.95,6
8599,23/02/2018 19:11,Korma Sauce,1,3.95,5
8599,23/02/2018 19:11,Masala Sauce,1,3.95,5
8597,23/02/2018 19:08,Mushroom Rice,1,3.95,5
8595,23/02/2018 18:38,Onion Bhajee,1,3.95,12
8595,23/02/2018 18:38,Dhansak Sauce,1,3.95,12
8593,23/02/2018 18:05,Onion Bhajee,1,3.95,6
8593,23/02/2018 18:05,Madras Sauce,1,3.95,6
8593,23/02/2018 18:05,Garlic Rice,1,3.95,6
8592,23/02/2018 17:14,Mushroom Rice,1,3.95,11
8590,22/02/2018 19:34,Vegetable Rice,1,3.95,8
8586,21/02/2018 20:10,Mushroom Rice,1,3.95,3
8583,21/02/2018 19:25,Mushroom Rice,2,3.95,10
8582,21/02/2018 18:41,Onion Bhajee,1,3.95,12
8582,21/02/2018 18:41,Special Fried Rice,1,3.95,12
8575,20/02/2018 18:19,French Fries,1,3.95,3
8573,19/02/2018 20:12,Lemon Rice,1,3.95,6
8572,19/02/2018 20:11,Meat Samosa,1,3.95,3
8570,19/02/2018 12:30,Onion Bhajee,1,3.95,2
8569,19/02/2018 12:26,Onion Bhajee,1,3.95,1
8567,18/02/2018 17:46,French Fries,1,3.95,6
8567,18/02/2018 17:46,Korma Sauce,1,3.95,6
8567,18/02/2018 17:46,Mushroom Rice,1,3.95,6
8564,17/02/2018 19:53,Onion Bhajee,1,3.95,7
8564,17/02/2018 19:53,Garlic Rice,1,3.95,7
8564,17/02/2018 19:53,Vindaloo Sauce,1,3.95,7
8563,17/02/2018 19:33,Mushroom Rice,3,3.95,6
8561,17/02/2018 19:28,Mushroom Rice,1,3.95,7
8559,17/02/2018 18:41,Meat Samosa,1,3.95,4
8556,17/02/2018 17:41,Saag Rice,1,3.95,3
8551,16/02/2018 22:48,Onion Bhajee,1,3.95,4
8550,16/02/2018 22:34,Mushroom Rice,1,3.95,6
8542,16/02/2018 18:27,Saag Rice,1,3.95,4
8540,16/02/2018 18:02,Keema Rice,1,3.95,6
8536,16/02/2018 03:19,Onion Bhajee,1,3.95,2
8535,15/02/2018 20:03,Special Fried Rice,1,3.95,4
8535,15/02/2018 20:03,Curry Sauce,1,3.95,4
8533,15/02/2018 19:17,Onion Bhajee,1,3.95,10
8527,15/02/2018 17:12,Vegetable Rice,1,3.95,7
8526,15/02/2018 17:01,Onion Bhajee,1,3.95,1
8525,15/02/2018 16:44,Onion Bhajee,1,3.95,1
8523,14/02/2018 22:57,French Fries,1,3.95,9
8518,14/02/2018 19:48,Onion Bhajee,1,3.95,5
8518,14/02/2018 19:48,Vegetable Rice,1,3.95,5
8517,14/02/2018 19:44,Vegetable Rice,1,3.95,5
8517,14/02/2018 19:44,Onion Bhajee,1,3.95,5
8516,14/02/2018 19:21,Onion Bhajee,1,3.95,7
8516,14/02/2018 19:21,Garlic Rice,1,3.95,7
8512,14/02/2018 18:30,Lemon Rice,1,3.95,6
8511,14/02/2018 17:47,Meat Samosa,1,3.95,3
8501,13/02/2018 21:10,Onion Bhajee,2,3.95,8
8500,13/02/2018 20:46,Mushroom Rice,1,3.95,4
8499,13/02/2018 19:21,Meat Samosa,2,3.95,2
8498,13/02/2018 19:19,Meat Samosa,2,3.95,2
8491,12/02/2018 19:43,Mushroom Rice,1,3.95,10
8490,12/02/2018 17:39,Meat Samosa,1,3.95,10
8490,12/02/2018 17:39,Onion Bhajee,1,3.95,10
8489,11/02/2018 22:55,Meat Samosa,3,3.95,2
8489,11/02/2018 22:55,Onion Bhajee,1,3.95,2
8488,11/02/2018 19:19,Mushroom Rice,1,3.95,3
8486,11/02/2018 18:46,Meat Samosa,1,3.95,6
8486,11/02/2018 18:46,Keema Rice,1,3.95,6
8485,11/02/2018 18:39,Lemon Rice,1,3.95,4
8485,11/02/2018 18:39,French Fries,1,3.95,4
8484,11/02/2018 18:31,Korma Sauce,1,3.95,6
8484,11/02/2018 18:31,Mushroom Rice,1,3.95,6
8484,11/02/2018 18:31,French Fries,1,3.95,6
8483,11/02/2018 17:41,Mushroom Rice,1,3.95,8
8481,11/02/2018 17:02,Meat Samosa,2,3.95,9
8480,11/02/2018 13:34,Onion Bhajee,1,3.95,4
8480,11/02/2018 13:34,Meat Samosa,1,3.95,4
8476,10/02/2018 20:25,Meat Samosa,1,3.95,9
8475,10/02/2018 20:11,Meat Samosa,1,3.95,12
8473,10/02/2018 19:45,Onion Bhajee,1,3.95,7
8471,10/02/2018 19:36,Garlic Rice,1,3.95,11
8471,10/02/2018 19:36,Saag Rice,1,3.95,11
8469,10/02/2018 18:24,Meat Samosa,1,3.95,5
8469,10/02/2018 18:24,Onion Bhajee,1,3.95,5
8469,10/02/2018 18:24,Mushroom Rice,1,3.95,5
8464,09/02/2018 21:27,Meat Samosa,1,3.95,4
8464,09/02/2018 21:27,Onion Bhajee,1,3.95,4
8462,09/02/2018 20:10,Onion Rice,3,3.95,7
8462,09/02/2018 20:10,Garlic Rice,2,3.95,7
8457,09/02/2018 18:31,Special Fried Rice,1,3.95,6
8457,09/02/2018 18:31,Madras Sauce,1,3.95,6
8457,09/02/2018 18:31,Onion Bhajee,1,3.95,6
8456,09/02/2018 18:28,Meat Samosa,1,3.95,5
8456,09/02/2018 18:28,Mushroom Rice,1,3.95,5
8454,09/02/2018 18:12,Egg Rice,1,3.95,6
8453,09/02/2018 17:28,Onion Bhajee,1,3.95,14
8453,09/02/2018 17:28,Masala Sauce,1,3.95,14
8453,09/02/2018 17:28,Dhansak Sauce,1,3.95,14
8453,09/02/2018 17:28,Mushroom Rice,1,3.95,14
8447,08/02/2018 18:26,COBRA (330ML),2,3.95,8
8445,08/02/2018 17:21,Onion Bhajee,1,3.95,3
8442,07/02/2018 18:35,Egg Rice,1,3.95,4
8441,07/02/2018 17:02,Mushroom Rice,1,3.95,5
8434,06/02/2018 12:48,Special Fried Rice,1,3.95,2
8433,05/02/2018 20:23,Meat Samosa,1,3.95,4
8431,05/02/2018 19:56,Vegetable Rice,1,3.95,5
8430,05/02/2018 18:10,Onion Bhajee,1,3.95,4
8430,05/02/2018 18:10,Bengal Salad,1,3.95,4
8429,05/02/2018 17:48,Onion Bhajee,1,3.95,8
8429,05/02/2018 17:48,Onion Rice,1,3.95,8
8429,05/02/2018 17:48,Stuffed Paratha,1,3.95,8
8424,04/02/2018 20:10,Onion Bhajee,1,3.95,4
8423,04/02/2018 19:03,Onion Bhajee,1,3.95,9
8422,04/02/2018 18:24,Masala Sauce,1,3.95,7
8421,04/02/2018 18:20,Onion Bhajee,1,3.95,7
8420,04/02/2018 18:16,Onion Bhajee,1,3.95,5
8415,03/02/2018 20:38,Onion Bhajee,1,3.95,5
8415,03/02/2018 20:38,Korma Sauce,1,3.95,5
8414,03/02/2018 20:29,Vegetable Rice,1,3.95,2
8412,03/02/2018 19:50,Mushroom Rice,1,3.95,7
8411,03/02/2018 19:14,Onion Bhajee,1,3.95,8
8408,03/02/2018 18:52,Mushroom Rice,1,3.95,3
8407,03/02/2018 18:26,Masala Sauce,1,3.95,9
